230,2021,99,1324,21.71,26.76,10.97,1.433,20.99,12.75,19.9
230,2021,99,1325,21.93,26.28,10.95,1.434,21.02,12.74,19.87
230,2021,99,1325,21.79,26.65,10.94,1.434,21.02,12.74,19.79
230,2021,99,1326,21.87,26.46,10.95,1.43,21.02,12.74,19.96
230,2021,99,1326,21.87,26.74,10.92,1.341,21.04,12.74,20.19
230,2021,99,1327,21.85,27.03,10.93,1.311,21.04,12.74,20
230,2021,99,1327,21.86,26.61,10.94,1.363,21.04,12.74,19.83
230,2021,99,1328,21.98,26.5,10.94,1.409,21.07,12.74,20.02
230,2021,99,1328,21.96,26.06,10.94,1.424,21.07,12.74,19.96
230,2021,99,1329,21.9,26.3,10.94,1.425,21.07,12.74,19.96
230,2021,99,1329,21.9,26.36,10.95,1.429,21.07,12.74,20.09
230,2021,99,1330,21.76,26.66,10.96,1.429,21.09,12.74,20.23
230,2021,99,1330,21.98,26.42,10.97,1.43,21.09,12.74,20.25
230,2021,99,1331,21.98,26.55,10.94,1.432,21.09,12.74,20.21
230,2021,99,1331,22.02,26.14,10.95,1.432,21.12,12.74,19.88
230,2021,99,1332,21.83,26.41,10.95,1.432,21.12,12.74,19.98
230,2021,99,1332,21.99,26.55,10.94,1.433,21.12,12.74,20.31
230,2021,99,1333,21.92,26.55,10.95,1.435,21.12,12.74,20.06
230,2021,99,1333,21.72,26.61,10.97,1.433,21.14,12.74,19.75
230,2021,99,1334,21.9,26.61,10.97,1.389,21.14,12.73,19.79
230,2021,99,1334,22.08,26.97,10.97,1.349,21.14,12.74,19.86
230,2021,99,1335,21.92,26.85,10.98,1.432,21.14,12.73,19.79
230,2021,99,1335,21.93,26.51,10.98,1.436,21.14,12.73,19.5
230,2021,99,1336,21.89,26.69,10.95,1.435,21.14,12.72,19.69
230,2021,99,1336,21.88,26.58,10.96,1.429,21.14,12.73,19.44
230,2021,99,1337,21.77,26.64,10.95,1.432,21.14,12.73,19.65
230,2021,99,1337,22.08,26.49,10.93,1.425,21.14,12.73,19.88
230,2021,99,1338,22.12,26.57,10.92,1.312,21.14,12.73,19.86
230,2021,99,1338,21.99,27.07,10.92,1.343,21.14,12.73,19.8
230,2021,99,1339,21.94,26.71,10.92,1.39,21.14,12.73,19.86
230,2021,99,1339,21.96,26.77,10.93,1.326,21.14,12.74,19.67
230,2021,99,1340,21.78,26.68,10.95,1.38,21.14,12.74,19.5
230,2021,99,1340,21.95,26.28,10.96,1.431,21.14,12.74,19.42
230,2021,99,1341,21.82,26.13,10.98,1.433,21.14,12.75,19.19
230,2021,99,1341,21.72,26.28,10.98,1.433,21.14,12.74,18.84
230,2021,99,1342,21.79,26.18,10.97,1.435,21.14,12.74,18.8
230,2021,99,1342,21.79,26.75,10.96,1.375,21.12,12.74,18.86
230,2021,99,1343,22.14,26.5,10.91,1.431,21.12,12.74,19.03
230,2021,99,1343,22.11,26.88,10.88,1.434,21.12,12.74,19.42
230,2021,99,1344,22.41,26.57,10.87,1.436,21.09,12.74,19.75
230,2021,99,1344,22.31,26.87,10.86,1.436,21.09,12.74,19.84
230,2021,99,1345,22.14,26.96,10.86,1.426,21.09,12.74,19.86
230,2021,99,1345,21.93,26.49,10.87,1.426,21.09,12.74,19.67
230,2021,99,1346,22.3,26.57,10.86,1.391,21.09,12.74,19.86
230,2021,99,1346,22.33,26.38,10.9,1.43,21.07,12.74,19.94
